seller_id,total_items_sold,total_product_revenue,total_freight_revenue,avg_item_price,avg_freight_value,avg_review_score,n_unique_orders,n_unique_products,top_category,total_revenue,seller_state,seller_city
22a23e5ac7061fc538cc2a019afaaf16,1,95.0,14.42,95.0,14.42,3.0,1,1,food_drink,109.42,MG,belo horizonte
22c32ec35d0116ef02c281798a25bf8b,6,119.58,90.43,19.93,15.071666666666667,3.5,4,2,sports_leisure,210.01,PR,maringa
2305ab43e846518f58dd9d59f3f54e96,3,788.89,42.370000000000005,262.9633333333333,14.123333333333335,3.6666666666666665,3,3,perfumery,831.26,SP,sao paulo
232a6014e7b10cba61c6c2b2ea6bb4b0,35,3819.9700000000003,1197.07,109.14200000000001,34.202,4.085714285714285,32,20,pet_shop,5017.04,SP,cafelandia
23613d49c3ac2bd302259e55c06c050c,79,4193.1,2034.04,53.07721518987342,25.7473417721519,3.6923076923076925,69,24,furniture_decor,6227.14,SP,porto ferreira
236585a4ddb5fea9fa40233e2249ed91,11,649.53,188.14,59.04818181818182,17.10363636363636,4.090909090909091,11,3,computers_accessories,837.67,RS,caxias do sul
2379bdc3888025689a9deb7b141507d5,9,999.5,126.11,111.05555555555556,14.012222222222222,4.333333333333333,9,8,perfumery,1125.61,SP,mogi mirim
238fac594e170b59c6d228f5a4f4f1d9,30,3126.0,1419.52,104.2,47.31733333333333,3.9655172413793105,29,6,pet_shop,4545.52,SP,dois corregos
23a0ffca143a15b9b5bbdb7d552f626a,24,3718.51,585.77,154.93791666666667,24.407083333333333,3.9583333333333335,23,12,garden_tools,4304.280000000001,SP,sao pedro
23c38debaffe4a25a30fdbd9b586a13f,46,5382.18,834.38,117.00391304347826,18.13869565217391,4.304347826086956,41,12,garden_tools,6216.56,SP,votorantim
23ca5f678e0b3ea6c630b30fa8bf51ea,7,183.0,96.39,26.142857142857142,13.77,5.0,6,4,home_appliances,279.39,SP,sao paulo
23d7c96d4a1160db1c726b248601b25a,52,10658.24,1288.93,204.96615384615384,24.787115384615387,3.92,50,40,cool_stuff,11947.17,SP,capivari
23ff42c4bf1f8f16cddb19d8b972974a,3,174.70000000000002,52.97,58.23333333333334,17.656666666666666,4.333333333333333,2,2,sports_leisure,227.67000000000002,MG,itau de minas
240b9776d844d37535668549a396af32,35,13332.09,839.5600000000001,380.91685714285717,23.987428571428573,4.3428571428571425,35,11,telephony,14171.65,RJ,niteroi
244b04680fdbded0acf5aebd9c92b44a,2,1701.8000000000002,86.99,850.9000000000001,43.495,1.0,2,2,musical_instruments,1788.7900000000002,SP,jundiai
244c2f1bff6afe1f2eaf9bfe9b2aed38,27,2580.0,1214.87,95.55555555555556,44.99518518518518,3.6296296296296298,23,11,furniture_decor,3794.87,SP,mogi das cruzes
247587846358bb1d2e4c6522020b36fe,1,99.0,22.51,99.0,22.51,5.0,1,1,pet_shop,121.51,SP,sao jose do rio preto
2493dc3f20131696a0ecdb9948051a8d,4,504.38,70.69,126.095,17.6725,4.75,4,3,cool_stuff,575.0699999999999,DF,brasilia
249f0e9905a6e06ad6c6bea7547ab9f6,3,347.95,39.04,115.98333333333333,13.013333333333334,3.6666666666666665,3,3,art,386.99,RJ,rio de janeiro
24a6daf925d9d591870a66660416de31,2,60.0,30.08,30.0,15.04,4.5,2,2,books_general_interest,90.08,SP,robeirao preto
24c1de8d9551c0b4fbc53317d53efda8,1,355.0,57.12,355.0,57.12,5.0,1,1,sports_leisure,412.12,PB,serra redonda
2528513dd95219a6013d4d05176e391a,166,32660.2,3740.77,196.74819277108435,22.534759036144578,3.96319018404908,160,84,home_confort,36400.97,SP,osasco
2528744c5ef5d955adc318720a94d2e7,5,6245.0,263.7,1249.0,52.739999999999995,2.4,5,3,agro_industry_and_commerce,6508.7,SP,jundiai
252e76235acb79183cfca6e34f13337d,4,261.2,60.57,65.3,15.1425,3.75,3,4,furniture_decor,321.77,SP,campinas
253c025bab43881055aeecde5e2d8b77,2,94.82,29.509999999999998,47.41,14.754999999999999,4.5,2,1,housewares,124.32999999999998,PR,curitiba
253f95b3a0e6983ae18aed49fbc2b845,5,799.5,91.44,159.9,18.288,4.4,5,2,auto,890.94,SP,sao paulo
257e61d3251fb5efb9daadddbc2cf7ca,12,7729.0,1077.18,644.0833333333334,89.765,4.75,12,12,baby,8806.18,PR,apucarana
258447aad3f7b01e2643c89f64dc5647,1,51.9,19.55,51.9,19.55,5.0,1,1,health_beauty,71.45,PR,cianorte
259f7b5e6e482c230e5bfaa670b6bb8f,162,8393.14,2694.28,51.809506172839505,16.63135802469136,4.267080745341615,136,24,bed_bath_table,11087.42,SP,poa
25be943a321c8938947bdaabca979a90,3,479.0,95.63,159.66666666666666,31.876666666666665,4.333333333333333,3,2,kitchen_dining_laundry_garden_furniture,574.63,SP,sao bernardo do campo
25c5c91f63607446a97b143d2d535d31,266,54208.78,6945.92,203.79240601503759,26.11248120300752,3.7471698113207546,156,18,computers_accessories,61154.7,MG,itauna
25cf099de44674fde97473224f9d59ab,50,1654.36,705.19,33.087199999999996,14.103800000000001,4.326530612244898,50,30,auto,2359.55,SP,cotia
25debeafbce801fdd479539350185eee,6,237.85,87.12,39.641666666666666,14.520000000000001,2.6666666666666665,5,3,perfumery,324.97,SP,igaracu do tiete
25e47381a6c510ddeb36084e33b89f0c,17,1289.6000000000001,282.11,75.85882352941178,16.59470588235294,4.0588235294117645,16,11,bed_bath_table,1571.71,SP,praia grande
25e6ffe976bd75618accfe16cefcbd0d,115,11552.62,1687.18,100.4575652173913,14.67113043478261,4.417391304347826,106,53,toys,13239.800000000001,SP,sao paulo
262237171f48e85819065498cac80d7b,10,599.0,150.0,59.9,15.0,4.3,4,1,sports_leisure,749.0,SC,brusque
2646baaf662d4d92ac48f047e35db92d,18,1263.05,286.34,70.16944444444444,15.907777777777776,4.555555555555555,15,10,auto,1549.3899999999999,SP,sao paulo
26562f211dd1364af2a8596dc945e8ae,2,99.0,16.11,49.5,8.055,5.0,2,2,bed_bath_table,115.11,SP,sao bernardo do campo
265fdc289dffa9f1ad801c74f7d0de47,1,495.0,51.55,495.0,51.55,5.0,1,1,furniture_bedroom,546.55,SP,jaci
26785a546900236d66f2e4197c211158,15,1019.2,225.45,67.94666666666667,15.03,4.666666666666667,15,12,consoles_games,1244.65,SP,sao paulo
269c5fc9fcadee614364c3620c30a1f9,6,209.6,45.12,34.93333333333333,7.52,5.0,3,2,luggage_accessories,254.72,SP,guarulhos
269cff2d3c8d205c11f37a52402ea93b,5,1281.59,133.41,256.318,26.682,4.4,4,3,agro_industry_and_commerce,1415.0,SP,catanduva
26af45f5dfd967225a832838aa4e24a3,11,573.1,198.51,52.1,18.046363636363637,4.181818181818182,10,7,auto,771.61,PR,curitiba
26b482dccfa29bd2e40703ba45523702,4,344.78,67.63,86.195,16.9075,5.0,3,3,pet_shop,412.40999999999997,SP,santa barbara d´oeste
26bad72add1f86e08a776ce4ffdaf1ca,7,622.0,123.92,88.85714285714286,17.702857142857145,4.428571428571429,7,5,food_drink,745.92,SP,pedregulho
26d6bbee02420494d471c9f6436929c0,13,434.51,247.19,33.423846153846156,19.014615384615386,4.6923076923076925,12,10,auto,681.7,PR,curitiba
26d8a1c7c75d513045798992ead43aa2,36,5937.13,653.33,164.92027777777778,18.14805555555556,4.333333333333333,34,20,perfumery,6590.46,PR,apucarana
26e13b6ff5b641b329e5524241ee2c93,4,119.69999999999999,69.97999999999999,29.924999999999997,17.494999999999997,4.0,4,4,fashion_bags_accessories,189.67999999999998,SP,franca
26e2c91ef821e1ff8985f408788fe35b,14,1649.4,274.47,117.81428571428572,19.605,3.0,12,10,bed_bath_table,1923.8700000000001,SP,ibitinga
26e2e5033827d2ba53929f43e03d8ffe,1,139.49,15.29,139.49,15.29,5.0,1,1,furniture_decor,154.78,SP,sao paulo
26f6b7ab07be3e9e69ce82a6552efc19,2,54.8,25.95,27.4,12.975,3.0,2,2,sports_leisure,80.75,RJ,rio de janeiro
270297ead4c65a6cd2593960d2af6b21,19,9344.4,537.36,491.81052631578945,28.282105263157895,3.736842105263158,17,12,furniture_decor,9881.76,SP,sao paulo
270572bb714b00531be85e16e1550f26,1,96.99,14.77,96.99,14.77,5.0,1,1,bed_bath_table,111.75999999999999,SP,maua
2709af9587499e95e803a6498a5a56e9,46,1180.56,549.73,25.664347826086956,11.950652173913044,2.6,25,15,health_beauty,1730.29,SP,sao paulo
270d3ef21830ad0ecf3a6c53d08a533a,17,471.0,217.61,27.705882352941178,12.800588235294118,2.2941176470588234,5,3,diapers_and_hygiene,688.61,SP,carapicuiba
271b8923c6a549e02d3c9fd1f8c0422b,1,105.19,13.4,105.19,13.4,4.0,1,1,construction_tools_construction,118.59,SP,praia grande
271c58a1d139c45eaf3316107c6d3a3b,27,3597.63,634.92,133.24555555555557,23.515555555555554,4.185185185185185,27,6,baby,4232.55,SP,sao paulo
272f092de69afedd4d2969440b37f18f,39,1846.3300000000002,528.13,47.341794871794875,13.541794871794872,4.081081081081081,25,24,fashion_bags_accessories,2374.46,SP,sao paulo
2745f798279e0ed033addcc1474776d7,32,3668.53,696.46,114.6415625,21.764375,3.967741935483871,32,13,sports_leisure,4364.99,SP,sao paulo
276677b5d08786d5dce7c2149dcce48b,45,3424.2,765.25,76.09333333333333,17.005555555555556,3.888888888888889,31,18,housewares,4189.45,MG,belo horizonte
27a56ff04b34c2ba34ce6ba4d3b9d616,8,349.28999999999996,102.98,43.661249999999995,12.8725,4.125,8,7,market_place,452.27,SP,campinas
282c7480173bb9c01dd41cc739fec010,8,4274.2,192.11,534.275,24.01375,4.428571428571429,5,4,health_beauty,4466.3099999999995,SP,sao paulo
282f23a9769b2690c5dda22e316f9941,109,6464.28,1866.77,59.30532110091743,17.126330275229357,4.330275229357798,98,41,food_drink,8331.05,MG,belo horizonte
28405831a29823802aa22c084cfd0649,6,210.0,72.83,35.0,12.138333333333334,4.5,6,1,christmas_supplies,282.83,SP,sao paulo
28872dc528e978a639754bc8c2ce5a4c,1,1009.9,29.0,1009.9,29.0,5.0,1,1,housewares,1038.9,RS,caxias do sul
289cdb325fb7e7f891c38608bf9e0962,125,13410.55,2075.52,107.28439999999999,16.60416,4.592,109,25,perfumery,15486.07,SP,belo horizonte
28a26ebce31d5918b181ede016fd693b,1,29.9,17.14,29.9,17.14,5.0,1,1,health_beauty,47.04,MG,belo horizonte
28c7d8743fbc8679f484868cc0fcaefb,3,201.5,68.86,67.16666666666667,22.953333333333333,5.0,3,2,health_beauty,270.36,SP,itaporanga
28d162ab86bb49d719c32f0ee6186eaa,1,109.99,17.21,109.99,17.21,4.0,1,1,sports_leisure,127.19999999999999,SP,ribeirao preto
28ea411b354f14b1a494be4e79f0ce02,6,820.0,76.93,136.66666666666666,12.821666666666667,4.666666666666667,6,6,bed_bath_table,896.9300000000001,SP,sao paulo
28f10b1c5e5abb9d4857745bede6147c,28,835.0,350.42,29.821428571428573,12.515,4.0,28,4,electronics,1185.42,SP,sao paulo
28fb0829fd777877cdc350d25cb5bd5b,2,279.8,42.08,139.9,21.04,5.0,2,2,health_beauty,321.88,SP,sao jose do rio pret
293dee954235e4e4e43f129313625ebe,8,1778.92,240.3,222.365,30.0375,5.0,8,6,Unknown / Uncategorized,2019.22,DF,brasilia
2953ce3a88f5e3c3b696d77fc9e4c8eb,15,470.0,161.32,31.333333333333332,10.754666666666667,4.666666666666667,14,7,books_technical,631.3199999999999,SP,sao paulo
296729ffb9b684050dd24836dac4494a,2,114.0,35.61,57.0,17.805,5.0,2,2,bed_bath_table,149.61,SP,curitiba
297d5eccd19fa9a83b2630071ff105e4,8,834.97,141.76,104.37125,17.72,5.0,8,3,housewares,976.73,PR,curitiba
299c89a525fee36c567f4fe72f038100,1,189.0,53.67,189.0,53.67,3.0,1,1,furniture_decor,242.67000000000002,CE,varzea alegre
29c322e3f09f886f8bacbe91dfbd979e,2,48.98,56.59,24.49,28.295,5.0,1,2,auto,105.57,RS,santa maria
29e6e05b65f93bc224c644319dc52ecf,4,475.6,83.32,118.9,20.83,4.75,4,3,baby,558.9200000000001,MG,juiz de fora
29fe9f200d3fa0c668d2aa1ec7e08dfb,5,400.0,114.16,80.0,22.832,4.0,5,4,telephony,514.16,SC,balneario camboriu
2a1348e9addc1af5aaa619b1a3679d6b,51,2697.4,727.37,52.89019607843137,14.262156862745098,3.04,48,33,furniture_decor,3424.77,MG,belo horizonte
2a167ca73899c85001a837d8fb4962f6,3,4097.0,100.62,1365.6666666666667,33.54,4.333333333333333,2,2,costruction_tools_tools,4197.62,SP,sao paulo
2a261b5b644fa05f4f2700eb93544f2c,82,5355.0,2041.73,65.3048780487805,24.899146341463414,3.341463414634146,51,21,furniture_decor,7396.73,SP,porto ferreira
2a50b7ee5aebecc6fd0ff9784a4747d6,2,199.8,64.44,99.9,32.22,1.0,1,1,construction_tools_construction,264.24,DF,brasilia
2a5b78b41cd05baeac8df54c6606b92c,56,15554.28,1021.19,277.755,18.235535714285714,4.303571428571429,46,23,health_beauty,16575.47,MG,formiga
2a61c271b1ac763450d846849783e922,22,1486.77,482.27,67.58045454545454,21.921363636363637,3.6818181818181817,17,6,health_beauty,1969.04,SP,santo andre
2a6fbeaa7ab9e5d59a35841a8da71ce4,30,1632.79,632.49,54.42633333333333,21.083000000000002,3.9310344827586206,30,10,small_appliances,2265.2799999999997,SC,jaragua do sul
2a73cba571d90c694b7caca072ccf6ce,2,342.78,38.7,171.39,19.35,5.0,1,1,furniture_decor,381.47999999999996,SP,sao caetano do sul
2a7c6c0b0d5efde2bf75ec1e1cec2d41,3,147.6,44.44,49.199999999999996,14.813333333333333,3.3333333333333335,3,3,furniture_decor,192.04,PR,maringa
2a7dc43cecabf23403078e2188437d1d,54,4795.91,833.71,88.81314814814814,15.439074074074075,4.092592592592593,52,14,furniture_decor,5629.62,SP,sao paulo
2a84855fd20af891be03bc5924d2b453,159,14989.0,3276.7200000000003,94.27044025157232,20.608301886792454,4.360759493670886,155,53,stationery,18265.72,MG,belo horizonte
2aa3443d7bf9d9bb11133f420d75e083,10,647.0,134.12,64.7,13.412,3.0,10,7,sports_leisure,781.12,RJ,rio de janeiro
2aafae69bf4c41fbd94053d9413e87ee,2,94.0,29.869999999999997,47.0,14.934999999999999,4.5,2,2,stationery,123.87,RS,porto alegre
2addf05f476d0637864454e93ba673d5,12,4552.0,325.64,379.3333333333333,27.136666666666667,5.0,12,8,computers_accessories,4877.64,DF,brasilia
2b03ac196f5ed62ac483960fe0fa3b65,7,843.1,92.09,120.44285714285715,13.155714285714286,4.142857142857143,7,5,health_beauty,935.19,SP,sao paulo
2b1a40c1daabc6ca280c4b815c101841,33,12342.6,1833.1399999999999,374.0181818181818,55.54969696969697,3.787878787878788,22,19,auto,14175.74,MG,divinopolis
2b2fed75b8e5ea3a052fc4c0825da485,4,510.9,59.93,127.725,14.9825,5.0,3,3,toys,570.8299999999999,MG,juiz de fora
2b3b9ce054da76a7428df143a567b156,6,301.0,62.28,50.166666666666664,10.38,3.1666666666666665,5,3,furniture_decor,363.28,SP,sao paulo
2b3e4a2a3ea8e01938cabda2a3e5cc79,54,23629.15,905.95,437.57685185185187,16.776851851851852,4.388888888888889,52,13,computers_accessories,24535.100000000002,SP,sao paulo
2b402d5dc42554061f8ea98d1916f148,1,299.89,63.9,299.89,63.9,5.0,1,1,toys,363.78999999999996,BA,irece
2b5ed0c9139dae8883a200dfcb272ece,4,85.41,59.34,21.3525,14.835,4.25,4,1,stationery,144.75,SP,sao paulo
2ba91c7ad80ff88b23b7db823b43c233,6,740.4,99.93,123.39999999999999,16.655,3.8333333333333335,6,4,pet_shop,840.3299999999999,SP,itu
2bd05d410a8fd26dc4184a15f4f2f588,7,1316.73,198.54,188.1042857142857,28.36285714285714,5.0,6,6,cool_stuff,1515.27,MG,belo horizonte
2bdb95a56a36ebbc6640337ac5eac174,1,89.9,18.0,89.9,18.0,5.0,1,1,health_beauty,107.9,SP,sao paulo
2be17df1c49978426251562096c3cc09,16,2165.0,312.55,135.3125,19.534375,4.1875,16,10,fashion_bags_accessories,2477.55,SC,tubarao
2bf28e311bba65237358230cabac3f15,8,294.0,183.88,36.75,22.985,3.875,7,6,costruction_tools_garden,477.88,PR,londrina
2bf6a2c1e71bbd29a4ad64e6d3c3629f,31,50628.9,1000.59,1633.1903225806452,32.27709677419355,4.193548387096774,30,28,watches_gifts,51629.49,RJ,nova friburgo
2c00c85d30361cd2ced2969cffbbffa3,1,49.8,7.71,49.8,7.71,5.0,1,1,baby,57.51,MG,belo horizonte
2c2c9832d1bb38c5b0034a3b47d313ee,1,49.9,18.45,49.9,18.45,3.0,1,1,perfumery,68.35,RS,santa maria
2c3d56f92f360fb89d849b84e8f50eae,7,425.1,111.75999999999999,60.728571428571435,15.965714285714284,3.4285714285714284,7,5,health_beauty,536.86,SP,barueri
2c43fb513632d29b3b58df74816f1b06,3,858.0,72.17,286.0,24.05666666666667,3.6666666666666665,3,3,pet_shop,930.17,MG,belo horizonte
2c4c47cb51acd5ea5db5e0ae0e26542a,15,2575.9,341.47,171.72666666666666,22.764666666666667,4.6,12,4,pet_shop,2917.37,SP,buritama
2c538755f1ca9540af144f266e70df6c,1,334.99,24.92,334.99,24.92,5.0,1,1,auto,359.91,MG,castro pires
2c54051840f19eca309a5423cf22df36,2,23.7,28.57,11.85,14.285,4.5,2,2,sports_leisure,52.269999999999996,PR,curitiba
2c9005d8043aff18b8557ffb7b13cda4,1,109.9,19.74,109.9,19.74,5.0,1,1,furniture_decor,129.64000000000001,ES,cachoeiro de itapemirim
2c9e548be18521d1c43cde1c582c6de8,171,6013.56,2456.53,35.16701754385965,14.365672514619884,3.9523809523809526,124,15,stationery,8470.09,SP,mogi das cruzes
2cb4700db635baa1c0d4f90ed27b6669,2,199.8,28.92,99.9,14.46,2.0,2,2,baby,228.72000000000003,PR,curitiba
2cb6eb1b7185064167657fa09f541105,7,1217.9,164.78,173.9857142857143,23.54,4.428571428571429,6,6,furniture_decor,1382.68,MG,sabara
2cb98e27ce1c18abdb42209b34c382a7,1,62.49,57.21,62.49,57.21,4.0,1,1,auto,119.7,SP,ribeirao preto
2d20f1cd18725c91147da0791d498022,1,99.8,19.89,99.8,19.89,5.0,1,1,housewares,119.69,PR,londrina
2d22fc3089eb907b29ebff50581fb472,3,317.70000000000005,59.69,105.90000000000002,19.896666666666665,3.6666666666666665,3,1,home_construction,377.39000000000004,RJ,macae
2d2322d842118867781fc737e96d59a1,10,176.4,104.97,17.64,10.497,4.9,8,5,health_beauty,281.37,SP,sao paulo
2d2c62bef4c8ba0dd74e0e228e808539,16,3749.0,481.48,234.3125,30.0925,4.125,16,9,small_appliances,4230.48,SP,ribeirao preto
2d34636518ba88f5349b732fcf8ba2e4,1,150.0,18.63,150.0,18.63,5.0,1,1,music,168.63,SP,sao paulo
2d378dbb39815785238c0139c7647fb7,2,1154.0,300.44,577.0,150.22,5.0,2,1,furniture_living_room,1454.44,SC,sao francisco do sul
2d42ebcda99fd55f6f4bc2f1ca035d50,11,921.5,282.47,83.77272727272727,25.679090909090913,4.0,10,3,small_appliances,1203.97,GO,uruacu
2d50d6282f8aa2257819a77bfaa0efe0,43,3008.48,754.17,69.9646511627907,17.538837209302326,3.744186046511628,42,14,bed_bath_table,3762.65,SP,ibitinga
2d518637f53161b973e01f56ea4bb88e,13,1219.8899999999999,319.81,93.8376923076923,24.60076923076923,4.923076923076923,13,2,sports_leisure,1539.6999999999998,SP,sao paulo
2d8cfba3fcd3170555941605edaa196a,1,45.0,10.96,45.0,10.96,5.0,1,1,books_technical,55.96,SP,osasco
2d9e8987a2ea5cf88dce330249043ff1,2,239.8,104.37,119.9,52.185,4.5,2,2,furniture_living_room,344.17,SP,jaci
2dcf93836ae3ce0d7c93e2f10876467a,12,1443.8,178.64,120.31666666666666,14.886666666666665,4.166666666666667,9,9,housewares,1622.44,SP,sao jose dos campos
2dd1fb6f0e42a2243b8a01e40cd41216,4,686.89,80.43,171.7225,20.1075,3.0,3,3,sports_leisure,767.3199999999999,PR,curitiba
2dee2ce60de9709b1a24083217181a1f,55,7784.5,2060.06,141.53636363636363,37.455636363636366,4.363636363636363,54,8,perfumery,9844.56,MT,sinop
2e0dba2da448400b1c11d7b4b22f32a4,13,235.87,171.83,18.143846153846155,13.217692307692309,3.769230769230769,7,5,auto,407.70000000000005,SP,santo andre
2e13c71026e1a39ba5cc1b86dcb679aa,28,3793.0,517.21,135.46428571428572,18.471785714285716,4.25,24,9,sports_leisure,4310.21,SP,sao paulo
2e1a7d075abe038c1b2743005fe42ff1,22,1366.8,344.89,62.127272727272725,15.67681818181818,3.8181818181818183,18,12,health_beauty,1711.69,SP,sao paulo
2e1c9f22be269ef4643f826c9e650a52,167,12170.24,2321.28,72.8756886227545,13.899880239520959,4.234939759036145,161,71,health_beauty,14491.52,SP,sao paulo
2e2f44824ab87a0cb961f68bf4073e7f,1,48.0,17.93,48.0,17.93,2.0,1,1,Unknown / Uncategorized,65.93,PR,curitiba
2e3be8a987a30d7544dbbda6861cc14e,15,2472.86,278.05,164.85733333333334,18.53666666666667,3.6,14,12,computers_accessories,2750.9100000000003,MG,belo horizonte
2e7ea2aafec5835e781b21d6d1faf1f1,7,528.4,118.22,75.48571428571428,16.888571428571428,4.5,7,4,health_beauty,646.62,SP,sao paulo
2e90cb1677d35cfe24eef47d441b7c87,137,13894.710000000001,2887.4500000000003,101.42124087591242,21.076277372262776,4.036496350364963,127,22,electronics,16782.16,SP,sao paulo
2ea0861cc19e94cad86438c984c52da4,6,165.6,62.449999999999996,27.599999999999998,10.408333333333333,3.3333333333333335,6,5,housewares,228.04999999999998,SP,sao paulo
2eb70248d66e0e3ef83659f71b244378,197,38990.72,3056.01,197.92243654822335,15.51274111675127,2.8092783505154637,187,28,watches_gifts,42046.73,SP,campinas
2ec6e37d992a95eaddb3369dcbcc76d9,2,159.8,24.14,79.9,12.07,1.5,2,1,housewares,183.94,RS,porto alegre
2ee0a0689f2f6a72f35a7cb6033f6e7e,4,272.0,52.84,68.0,13.21,4.0,4,2,fashion_bags_accessories,324.84000000000003,SP,presidente prudente
2eeb6531ee027a48d401e72bebdd87d3,3,38.7,40.0,12.9,13.333333333333334,4.333333333333333,3,3,perfumery,78.7,SP,sao jose dos campos
2ef086a599b597572aca4433b7ed6b3d,1,49.0,15.1,49.0,15.1,5.0,1,1,health_beauty,64.1,SC,jaragua do sul
2f09f7d37a97956d11cc1a7cadd5262b,8,625.0,126.91,78.125,15.86375,4.125,7,3,Unknown / Uncategorized,751.91,SP,ribeirao preto
2f1e7b90e01d9f086cbcb301c0c3d406,1,59.0,12.66,59.0,12.66,5.0,1,1,construction_tools_construction,71.66,SC,blumenau
2f3d8b4c9e2ee165075331fea3f3095a,1,130.0,17.35,130.0,17.35,5.0,1,1,Unknown / Uncategorized,147.35,SC,sao jose
2f4b0d3b9634b647d4edee577d7ebb7e,11,337.9,84.41,30.718181818181815,7.673636363636363,4.909090909090909,10,3,perfumery,422.30999999999995,SP,sao paulo
2f4b9d112bfa44a214bc6cef085d17c8,6,293.99,119.27000000000001,48.998333333333335,19.878333333333334,4.333333333333333,5,3,computers_accessories,413.26,ES,afonso claudio
2f73e04d12cdf0c945ded66bb3fcf6c7,3,1359.0,101.85,453.0,33.949999999999996,3.3333333333333335,3,3,garden_tools,1460.85,ES,cachoeiro de itapemirim
2f74af7a0ee5636f12c2336f9fffed47,13,560.6999999999999,163.76999999999998,43.130769230769225,12.597692307692306,4.3076923076923075,13,12,sports_leisure,724.4699999999999,SP,sao paulo
2f9b7ce230a057a98a9f5df5893ee36c,2,141.82,30.03,70.91,15.015,4.5,2,2,housewares,171.85,SP,barueri
2fa13c8bd5705d279f7ed5cc9ec61c68,4,87.4,61.3,21.85,15.325,5.0,2,2,perfumery,148.7,SP,sao paulo
2fb25ab44bdbeae6a4d816e0d0c9d500,5,683.08,78.21000000000001,136.616,15.642000000000001,4.8,5,2,small_appliances,761.2900000000001,RJ,volta redonda
2fdde51ad3e12f297da656d4fbd5d0b5,9,5803.0,551.92,644.7777777777778,61.32444444444444,4.777777777777778,9,3,garden_tools,6354.92,SC,joinville
2ff6b7bff164ef05590a52734e1296da,7,1803.59,151.53,257.6557142857143,21.647142857142857,4.714285714285714,7,6,industry_commerce_and_business,1955.12,PR,londrina
2ff97219cb8622eaf3cd89b7d9c09824,94,4339.1,1359.6,46.160638297872346,14.463829787234042,4.553191489361702,87,44,housewares,5698.700000000001,SP,salto
3076499bbc033a927bf4a8a41bcf7fd4,9,359.33,124.3,39.925555555555555,13.81111111111111,4.444444444444445,7,7,furniture_decor,483.63,SP,auriflama
3078096983cf766a32a06257648502d1,61,7910.84,1370.25,129.68590163934425,22.46311475409836,4.295081967213115,56,37,toys,9281.09,SP,scao jose do rio pardo
30829ded4523ab9224b93bc49a62c95f,31,6911.71,638.0,222.9583870967742,20.580645161290324,3.5806451612903225,18,13,computers_accessories,7549.71,RS,parai
3092c0b297aacfb4bb6e056ebe13b9b8,17,1184.3000000000002,313.98,69.66470588235295,18.46941176470588,4.176470588235294,16,15,housewares,1498.2800000000002,SP,aruja
30a2f535bb48308f991d0b9ad4a8c4bb,87,4731.3,1084.06,54.38275862068966,12.460459770114943,4.252873563218391,71,20,furniture_decor,5815.360000000001,SP,santa barbara d'oeste
30a81d8cf85fb2ada1b1b094c9583a95,20,1245.42,168.1,62.271,8.405,4.85,17,7,pet_shop,1413.52,SP,sao paulo
30c7f28fd3a5897b2c82d152bb760c17,6,1849.38,311.09000000000003,308.23,51.848333333333336,1.4,6,4,small_appliances,2160.4700000000003,RJ,niteroi
312ba1d77e9c332ef21f9598b7f64cd7,7,513.0,102.41,73.28571428571429,14.629999999999999,3.142857142857143,7,4,toys,615.41,SP,guarulhos
31344c16881c08a8a72c6d2eb29918c1,42,9365.8,2208.55,222.99523809523808,52.584523809523816,4.428571428571429,42,10,furniture_decor,11574.349999999999,MG,uba
31561f325664a8a7aba4c8d0c3a9b3db,38,2702.19,627.17,71.11026315789474,16.504473684210524,4.578947368421052,36,25,auto,3329.36,SP,sao paulo
318f287a62ab7ac10b703ac37435a231,61,2432.48,1097.04,39.87672131147541,17.984262295081965,3.918032786885246,51,7,bed_bath_table,3529.52,SP,sao paulo
31ae0774c17fabd06ff707cc5bde005f,11,6719.85,850.82,610.8954545454545,77.34727272727274,4.0,11,9,agro_industry_and_commerce,7570.67,SP,americana
31be790e64fc99f8ff48ec2bd18a3104,6,241.39999999999998,72.28,40.23333333333333,12.046666666666667,4.333333333333333,6,3,housewares,313.67999999999995,SP,sao bernardo do campo
31da954dc0855f2495c6310f70a2f931,30,4583.0,449.71,152.76666666666668,14.990333333333332,4.233333333333333,29,14,health_beauty,5032.71,SP,araras
31e60bf8d103ce47932a85f5562deb16,1,181.0,58.04,181.0,58.04,5.0,1,1,luggage_accessories,239.04,GO,goiania
31eec405c9bb71dec8e2629a92e764fa,5,256.89,170.24,51.378,34.048,4.6,5,5,auto,427.13,ES,cachoeiro de itapemirim
323ce52b5b81df2cd804b017b7f09aa7,29,2374.3,393.35,81.87241379310345,13.563793103448276,4.428571428571429,29,13,stationery,2767.65,SP,sao paulo
324583d68897f5ddbaf38f6248322176,3,84.0,43.989999999999995,28.0,14.663333333333332,1.0,2,1,furniture_decor,127.99,SP,sao jose do rio preto
325f3178fb58e2a9778334621eecdbf9,46,981.6999999999999,451.67,21.341304347826085,9.818913043478261,4.456521739130435,36,13,perfumery,1433.37,SP,taboao da serra
327b89b872c14d1c0be7235ef4871685,3,1177.0,81.8,392.3333333333333,27.266666666666666,2.3333333333333335,3,3,telephony,1258.8,AM,manaus
3289d8c3eef4873f91ce0b1343c0dd58,1,199.99,19.28,199.99,19.28,5.0,1,1,sports_leisure,219.27,SP,praia grande
